state,end_date,new_cases,new_deaths,year,population
GA,2023-09-06,17015,147,2023,11064432
GA,2023-09-13,17008,146,2023,11064432
GA,2023-09-20,17000,145,2023,11064432
GA,2023-09-27,16992,144,2023,11064432
GA,2023-10-04,16985,143,2023,11064432
GA,2023-10-11,16977,142,2023,11064432
GA,2023-10-18,16969,141,2023,11064432
GA,2023-10-25,16961,140,2023,11064432
GA,2023-11-01,16954,139,2023,11064432
GA,2023-11-08,16946,138,2023,11064432
GA,2023-11-15,16938,137,2023,11064432
GA,2023-11-22,16931,136,2023,11064432
GA,2023-11-29,16923,135,2023,11064432
GA,2023-12-06,16915,134,2023,11064432
GA,2023-12-13,16908,133,2023,11064432
GA,2023-12-20,16900,132,2023,11064432
GA,2023-12-27,16892,131,2023,11064432
GA,2024-01-03,16884,130,2024,11180878
GA,2024-01-10,16877,129,2024,11180878
GA,2024-01-17,16869,128,2024,11180878
GA,2024-01-24,16861,127,2024,11180878
GA,2024-01-31,16854,126,2024,11180878
GA,2024-02-07,16846,125,2024,11180878
GA,2024-02-14,16838,124,2024,11180878
GA,2024-02-21,16831,123,2024,11180878
GA,2024-02-28,16823,122,2024,11180878
GA,2024-03-06,16815,121,2024,11180878
GA,2024-03-13,16807,120,2024,11180878
GA,2024-03-20,16800,119,2024,11180878
GA,2024-03-27,16792,118,2024,11180878
GA,2024-04-03,16784,117,2024,11180878
GA,2024-04-10,16777,116,2024,11180878
GA,2024-04-17,16769,115,2024,11180878
GA,2024-04-24,16761,114,2024,11180878
GA,2024-05-01,16754,113,2024,11180878
GA,2024-05-08,16746,112,2024,11180878
GA,2024-05-15,16738,111,2024,11180878
GA,2024-05-22,16730,110,2024,11180878
GA,2024-05-29,16723,109,2024,11180878
GA,2024-06-05,16715,108,2024,11180878
GA,2024-06-12,16707,107,2024,11180878
GA,2024-06-19,16700,106,2024,11180878
GA,2024-06-26,16692,105,2024,11180878
GA,2024-07-03,16684,104,2024,11180878
GA,2024-07-10,16676,103,2024,11180878
GA,2024-07-17,16669,102,2024,11180878
GA,2024-07-24,16661,102,2024,11180878
GA,2024-07-31,16653,101,2024,11180878
GA,2024-08-07,16646,100,2024,11180878
GA,2024-08-14,16638,99,2024,11180878
GA,2024-08-21,16630,98,2024,11180878
GA,2024-08-28,16623,97,2024,11180878
GA,2024-09-04,16615,96,2024,11180878
GA,2024-09-11,16607,95,2024,11180878
GA,2024-09-18,16599,94,2024,11180878
GA,2024-09-25,16592,93,2024,11180878
GA,2024-10-02,16584,92,2024,11180878
GA,2024-10-09,16576,91,2024,11180878
GA,2024-10-16,16569,90,2024,11180878
GA,2024-10-23,16561,89,2024,11180878
GA,2024-10-30,16553,88,2024,11180878
GA,2024-11-06,16546,87,2024,11180878
GA,2024-11-13,16538,86,2024,11180878
GA,2024-11-20,16530,85,2024,11180878
GA,2024-11-27,16522,84,2024,11180878
GA,2024-12-04,16515,83,2024,11180878
GA,2024-12-11,16507,82,2024,11180878
GA,2024-12-18,16499,81,2024,11180878
GA,2024-12-25,16492,80,2024,11180878
GU,2023-05-17,538,2,2023,NA
GU,2023-05-24,540,2,2023,NA
GU,2023-05-31,542,2,2023,NA
GU,2023-06-07,545,2,2023,NA
GU,2023-06-14,547,2,2023,NA
GU,2023-06-21,549,2,2023,NA
GU,2023-06-28,551,2,2023,NA
GU,2023-07-05,553,2,2023,NA
GU,2023-07-12,555,2,2023,NA
GU,2023-07-19,557,2,2023,NA
GU,2023-07-26,559,2,2023,NA
GU,2023-08-02,561,2,2023,NA
GU,2023-08-09,563,2,2023,NA
GU,2023-08-16,566,2,2023,NA
GU,2023-08-23,568,2,2023,NA
GU,2023-08-30,570,2,2023,NA
GU,2023-09-06,572,2,2023,NA
GU,2023-09-13,574,2,2023,NA
GU,2023-09-20,576,2,2023,NA
GU,2023-09-27,578,2,2023,NA
GU,2023-10-04,580,2,2023,NA
GU,2023-10-11,582,2,2023,NA
GU,2023-10-18,584,2,2023,NA
GU,2023-10-25,586,2,2023,NA
GU,2023-11-01,589,2,2023,NA
GU,2023-11-08,591,2,2023,NA
GU,2023-11-15,593,2,2023,NA
GU,2023-11-22,595,2,2023,NA
GU,2023-11-29,597,2,2023,NA
GU,2023-12-06,599,2,2023,NA
GU,2023-12-13,601,2,2023,NA
GU,2023-12-20,603,2,2023,NA
GU,2023-12-27,605,2,2023,NA
GU,2024-01-03,607,2,2024,NA
GU,2024-01-10,609,2,2024,NA
GU,2024-01-17,612,2,2024,NA
GU,2024-01-24,614,2,2024,NA
GU,2024-01-31,616,2,2024,NA
GU,2024-02-07,618,2,2024,NA
GU,2024-02-14,620,2,2024,NA
GU,2024-02-21,622,2,2024,NA
GU,2024-02-28,624,2,2024,NA
GU,2024-03-06,626,2,2024,NA
GU,2024-03-13,628,2,2024,NA
GU,2024-03-20,630,2,2024,NA
GU,2024-03-27,632,2,2024,NA
GU,2024-04-03,635,2,2024,NA
GU,2024-04-10,637,2,2024,NA
GU,2024-04-17,639,2,2024,NA
GU,2024-04-24,641,2,2024,NA
GU,2024-05-01,643,2,2024,NA
GU,2024-05-08,645,2,2024,NA
GU,2024-05-15,647,2,2024,NA
GU,2024-05-22,649,2,2024,NA
GU,2024-05-29,651,2,2024,NA
GU,2024-06-05,653,2,2024,NA
GU,2024-06-12,655,2,2024,NA
GU,2024-06-19,658,2,2024,NA
GU,2024-06-26,660,2,2024,NA
GU,2024-07-03,662,2,2024,NA
GU,2024-07-10,664,2,2024,NA
GU,2024-07-17,666,2,2024,NA
GU,2024-07-24,668,2,2024,NA
GU,2024-07-31,670,2,2024,NA
GU,2024-08-07,672,2,2024,NA
GU,2024-08-14,674,2,2024,NA
GU,2024-08-21,676,2,2024,NA
GU,2024-08-28,678,2,2024,NA
GU,2024-09-04,681,2,2024,NA
GU,2024-09-11,683,2,2024,NA
GU,2024-09-18,685,2,2024,NA
GU,2024-09-25,687,2,2024,NA
GU,2024-10-02,689,2,2024,NA
GU,2024-10-09,691,2,2024,NA
GU,2024-10-16,693,2,2024,NA
GU,2024-10-23,695,2,2024,NA
GU,2024-10-30,697,2,2024,NA
GU,2024-11-06,699,2,2024,NA
GU,2024-11-13,701,2,2024,NA
GU,2024-11-20,704,2,2024,NA
GU,2024-11-27,706,2,2024,NA
GU,2024-12-04,708,2,2024,NA
GU,2024-12-11,710,2,2024,NA
GU,2024-12-18,712,2,2024,NA
GU,2024-12-25,714,2,2024,NA
HI,2023-05-17,3652,11,2023,1441387
HI,2023-05-24,3669,11,2023,1441387
HI,2023-05-31,3687,11,2023,1441387
HI,2023-06-07,3704,11,2023,1441387
HI,2023-06-14,3721,11,2023,1441387
HI,2023-06-21,3738,11,2023,1441387
HI,2023-06-28,3755,11,2023,1441387
HI,2023-07-05,3772,11,2023,1441387
HI,2023-07-12,3789,11,2023,1441387
HI,2023-07-19,3806,11,2023,1441387
HI,2023-07-26,3823,11,2023,1441387
HI,2023-08-02,3841,11,2023,1441387
HI,2023-08-09,3858,11,2023,1441387
HI,2023-08-16,3875,11,2023,1441387
HI,2023-08-23,3892,11,2023,1441387
HI,2023-08-30,3909,11,2023,1441387
HI,2023-09-06,3926,11,2023,1441387
HI,2023-09-13,3943,11,2023,1441387
HI,2023-09-20,3960,11,2023,1441387
HI,2023-09-27,3977,11,2023,1441387
HI,2023-10-04,3995,11,2023,1441387
HI,2023-10-11,4012,11,2023,1441387
HI,2023-10-18,4029,11,2023,1441387
HI,2023-10-25,4046,11,2023,1441387
HI,2023-11-01,4063,11,2023,1441387
HI,2023-11-08,4080,11,2023,1441387
HI,2023-11-15,4097,11,2023,1441387
HI,2023-11-22,4114,11,2023,1441387
HI,2023-11-29,4131,11,2023,1441387
HI,2023-12-06,4149,11,2023,1441387
HI,2023-12-13,4166,11,2023,1441387
HI,2023-12-20,4183,12,2023,1441387
HI,2023-12-27,4200,12,2023,1441387
HI,2024-01-03,4217,12,2024,1446146
HI,2024-01-10,4234,12,2024,1446146
HI,2024-01-17,4251,12,2024,1446146
HI,2024-01-24,4268,12,2024,1446146
HI,2024-01-31,4286,12,2024,1446146
HI,2024-02-07,4303,12,2024,1446146
HI,2024-02-14,4320,12,2024,1446146
HI,2024-02-21,4337,12,2024,1446146
HI,2024-02-28,4354,12,2024,1446146
HI,2024-03-06,4371,12,2024,1446146
HI,2024-03-13,4388,12,2024,1446146
HI,2024-03-20,4405,12,2024,1446146
HI,2024-03-27,4422,12,2024,1446146
HI,2024-04-03,4440,12,2024,1446146
HI,2024-04-10,4457,12,2024,1446146
HI,2024-04-17,4474,12,2024,1446146
HI,2024-04-24,4491,12,2024,1446146
HI,2024-05-01,4508,12,2024,1446146
HI,2024-05-08,4525,12,2024,1446146
HI,2024-05-15,4542,12,2024,1446146
HI,2024-05-22,4559,12,2024,1446146
HI,2024-05-29,4576,12,2024,1446146
HI,2024-06-05,4594,12,2024,1446146
HI,2024-06-12,4611,12,2024,1446146
HI,2024-06-19,4628,12,2024,1446146
HI,2024-06-26,4645,12,2024,1446146
HI,2024-07-03,4662,12,2024,1446146
HI,2024-07-10,4679,12,2024,1446146
HI,2024-07-17,4696,12,2024,1446146
HI,2024-07-24,4713,12,2024,1446146
HI,2024-07-31,4730,12,2024,1446146
HI,2024-08-07,4748,12,2024,1446146
HI,2024-08-14,4765,12,2024,1446146
HI,2024-08-21,4782,12,2024,1446146
HI,2024-08-28,4799,12,2024,1446146
HI,2024-09-04,4816,12,2024,1446146
HI,2024-09-11,4833,12,2024,1446146
HI,2024-09-18,4850,12,2024,1446146
HI,2024-09-25,4867,12,2024,1446146
HI,2024-10-02,4885,12,2024,1446146
HI,2024-10-09,4902,12,2024,1446146
HI,2024-10-16,4919,12,2024,1446146
HI,2024-10-23,4936,12,2024,1446146
HI,2024-10-30,4953,12,2024,1446146
HI,2024-11-06,4970,12,2024,1446146
HI,2024-11-13,4987,12,2024,1446146
HI,2024-11-20,5004,12,2024,1446146
HI,2024-11-27,5021,12,2024,1446146
HI,2024-12-04,5039,12,2024,1446146
HI,2024-12-11,5056,12,2024,1446146
HI,2024-12-18,5073,12,2024,1446146
HI,2024-12-25,5090,12,2024,1446146
IA,2023-05-17,4473,35,2023,3218414
IA,2023-05-24,4464,35,2023,3218414
IA,2023-05-31,4455,35,2023,3218414
IA,2023-06-07,4446,34,2023,3218414
IA,2023-06-14,4437,34,2023,3218414
IA,2023-06-21,4428,34,2023,3218414
IA,2023-06-28,4419,34,2023,3218414
IA,2023-07-05,4410,33,2023,3218414
IA,2023-07-12,4401,33,2023,3218414
IA,2023-07-19,4392,33,2023,3218414
IA,2023-07-26,4383,32,2023,3218414
IA,2023-08-02,4374,32,2023,3218414
IA,2023-08-09,4365,32,2023,3218414
IA,2023-08-16,4356,31,2023,3218414
IA,2023-08-23,4347,31,2023,3218414
IA,2023-08-30,4338,31,2023,3218414
IA,2023-09-06,4329,30,2023,3218414
IA,2023-09-13,4320,30,2023,3218414
IA,2023-09-20,4311,30,2023,3218414
IA,2023-09-27,4302,29,2023,3218414
IA,2023-10-04,4293,29,2023,3218414
IA,2023-10-11,4284,29,2023,3218414
IA,2023-10-18,4275,29,2023,3218414
IA,2023-10-25,4266,28,2023,3218414
IA,2023-11-01,4257,28,2023,3218414
IA,2023-11-08,4248,28,2023,3218414
IA,2023-11-15,4239,27,2023,3218414
IA,2023-11-22,4230,27,2023,3218414
IA,2023-11-29,4221,27,2023,3218414
IA,2023-12-06,4212,26,2023,3218414
IA,2023-12-13,4203,26,2023,3218414
IA,2023-12-20,4194,26,2023,3218414
IA,2023-12-27,4185,25,2023,3218414
IA,2024-01-03,4176,25,2024,3241488
IA,2024-01-10,4167,25,2024,3241488
IA,2024-01-17,4158,25,2024,3241488
IA,2024-01-24,4149,24,2024,3241488
IA,2024-01-31,4140,24,2024,3241488
IA,2024-02-07,4131,24,2024,3241488
IA,2024-02-14,4122,23,2024,3241488
IA,2024-02-21,4113,23,2024,3241488
IA,2024-02-28,4104,23,2024,3241488
IA,2024-03-06,4095,22,2024,3241488
IA,2024-03-13,4086,22,2024,3241488
IA,2024-03-20,4077,22,2024,3241488
IA,2024-03-27,4068,21,2024,3241488
IA,2024-04-03,4059,21,2024,3241488
IA,2024-04-10,4050,21,2024,3241488
IA,2024-04-17,4041,20,2024,3241488
IA,2024-04-24,4032,20,2024,3241488
IA,2024-05-01,4023,20,2024,3241488
IA,2024-05-08,4015,20,2024,3241488
IA,2024-05-15,4006,19,2024,3241488
IA,2024-05-22,3997,19,2024,3241488
IA,2024-05-29,3988,19,2024,3241488
IA,2024-06-05,3979,18,2024,3241488
IA,2024-06-12,3970,18,2024,3241488
IA,2024-06-19,3961,18,2024,3241488
IA,2024-06-26,3952,17,2024,3241488
IA,2024-07-03,3943,17,2024,3241488
IA,2024-07-10,3934,17,2024,3241488
IA,2024-07-17,3925,16,2024,3241488
IA,2024-07-24,3916,16,2024,3241488
IA,2024-07-31,3907,16,2024,3241488
IA,2024-08-07,3898,16,2024,3241488
IA,2024-08-14,3889,15,2024,3241488
IA,2024-08-21,3880,15,2024,3241488
IA,2024-08-28,3871,15,2024,3241488
IA,2024-09-04,3862,14,2024,3241488
IA,2024-09-11,3853,14,2024,3241488
IA,2024-09-18,3844,14,2024,3241488
IA,2024-09-25,3835,13,2024,3241488
IA,2024-10-02,3826,13,2024,3241488
IA,2024-10-09,3817,13,2024,3241488
IA,2024-10-16,3808,12,2024,3241488
IA,2024-10-23,3799,12,2024,3241488
IA,2024-10-30,3790,12,2024,3241488
IA,2024-11-06,3781,11,2024,3241488
IA,2024-11-13,3772,11,2024,3241488
IA,2024-11-20,3763,11,2024,3241488
IA,2024-11-27,3754,11,2024,3241488
IA,2024-12-04,3745,10,2024,3241488
IA,2024-12-11,3736,10,2024,3241488
IA,2024-12-18,3727,10,2024,3241488
IA,2024-12-25,3718,9,2024,3241488
ID,2023-05-17,2866,26,2023,1971122
ID,2023-05-24,2864,26,2023,1971122
ID,2023-05-31,2862,26,2023,1971122
ID,2023-06-07,2860,26,2023,1971122
ID,2023-06-14,2858,26,2023,1971122
ID,2023-06-21,2856,25,2023,1971122
ID,2023-06-28,2854,25,2023,1971122
ID,2023-07-05,2852,25,2023,1971122
ID,2023-07-12,2850,25,2023,1971122
ID,2023-07-19,2848,25,2023,1971122
ID,2023-07-26,2846,25,2023,1971122
ID,2023-08-02,2844,25,2023,1971122
ID,2023-08-09,2842,25,2023,1971122
ID,2023-08-16,2840,25,2023,1971122
ID,2023-08-23,2838,25,2023,1971122
ID,2023-08-30,2836,25,2023,1971122
ID,2023-09-06,2834,25,2023,1971122
ID,2023-09-13,2832,25,2023,1971122
ID,2023-09-20,2830,25,2023,1971122
ID,2023-09-27,2828,25,2023,1971122
ID,2023-10-04,2826,24,2023,1971122
ID,2023-10-11,2824,24,2023,1971122
ID,2023-10-18,2822,24,2023,1971122
ID,2023-10-25,2820,24,2023,1971122
ID,2023-11-01,2818,24,2023,1971122
ID,2023-11-08,2816,24,2023,1971122
ID,2023-11-15,2814,24,2023,1971122
ID,2023-11-22,2812,24,2023,1971122
ID,2023-11-29,2810,24,2023,1971122
ID,2023-12-06,2808,24,2023,1971122
ID,2023-12-13,2806,24,2023,1971122
ID,2023-12-20,2804,24,2023,1971122
ID,2023-12-27,2802,24,2023,1971122
ID,2024-01-03,2800,24,2024,2001619
ID,2024-01-10,2798,24,2024,2001619
ID,2024-01-17,2796,23,2024,2001619
ID,2024-01-24,2794,23,2024,2001619
ID,2024-01-31,2792,23,2024,2001619
ID,2024-02-07,2790,23,2024,2001619
ID,2024-02-14,2788,23,2024,2001619
ID,2024-02-21,2786,23,2024,2001619
ID,2024-02-28,2784,23,2024,2001619
ID,2024-03-06,2782,23,2024,2001619
ID,2024-03-13,2780,23,2024,2001619
ID,2024-03-20,2778,23,2024,2001619
ID,2024-03-27,2776,23,2024,2001619
ID,2024-04-03,2774,23,2024,2001619
ID,2024-04-10,2772,23,2024,2001619
ID,2024-04-17,2770,23,2024,2001619
ID,2024-04-24,2768,23,2024,2001619
ID,2024-05-01,2766,22,2024,2001619
ID,2024-05-08,2764,22,2024,2001619
ID,2024-05-15,2762,22,2024,2001619
ID,2024-05-22,2760,22,2024,2001619
ID,2024-05-29,2758,22,2024,2001619
ID,2024-06-05,2756,22,2024,2001619
ID,2024-06-12,2754,22,2024,2001619
ID,2024-06-19,2752,22,2024,2001619
ID,2024-06-26,2750,22,2024,2001619
ID,2024-07-03,2748,22,2024,2001619
ID,2024-07-10,2746,22,2024,2001619
ID,2024-07-17,2744,22,2024,2001619
ID,2024-07-24,2742,22,2024,2001619
ID,2024-07-31,2740,22,2024,2001619
ID,2024-08-07,2738,21,2024,2001619
ID,2024-08-14,2736,21,2024,2001619
ID,2024-08-21,2734,21,2024,2001619
ID,2024-08-28,2732,21,2024,2001619
ID,2024-09-04,2730,21,2024,2001619
ID,2024-09-11,2728,21,2024,2001619
ID,2024-09-18,2726,21,2024,2001619
ID,2024-09-25,2723,21,2024,2001619
ID,2024-10-02,2721,21,2024,2001619
ID,2024-10-09,2719,21,2024,2001619
ID,2024-10-16,2717,21,2024,2001619
ID,2024-10-23,2715,21,2024,2001619
ID,2024-10-30,2713,21,2024,2001619
ID,2024-11-06,2711,21,2024,2001619
ID,2024-11-13,2709,21,2024,2001619
ID,2024-11-20,2707,20,2024,2001619
ID,2024-11-27,2705,20,2024,2001619
ID,2024-12-04,2703,20,2024,2001619
ID,2024-12-11,2701,20,2024,2001619
ID,2024-12-18,2699,20,2024,2001619
ID,2024-12-25,2697,20,2024,2001619
IL,2023-05-17,27602,87,2023,12642259
IL,2023-05-24,27645,85,2023,12642259
IL,2023-05-31,27687,83,2023,12642259
IL,2023-06-07,27730,81,2023,12642259
IL,2023-06-14,27772,80,2023,12642259
IL,2023-06-21,27815,78,2023,12642259
IL,2023-06-28,27857,76,2023,12642259
IL,2023-07-05,27899,74,2023,12642259
IL,2023-07-12,27942,72,2023,12642259
IL,2023-07-19,27984,71,2023,12642259
IL,2023-07-26,28027,69,2023,12642259
IL,2023-08-02,28069,67,2023,12642259
IL,2023-08-09,28111,65,2023,12642259
IL,2023-08-16,28154,63,2023,12642259
IL,2023-08-23,28196,62,2023,12642259
IL,2023-08-30,28239,60,2023,12642259
IL,2023-09-06,28281,58,2023,12642259
IL,2023-09-13,28324,56,2023,12642259
IL,2023-09-20,28366,54,2023,12642259
IL,2023-09-27,28408,53,2023,12642259
IL,2023-10-04,28451,51,2023,12642259
IL,2023-10-11,28493,49,2023,12642259
IL,2023-10-18,28536,47,2023,12642259
IL,2023-10-25,28578,45,2023,12642259
IL,2023-11-01,28621,44,2023,12642259
IL,2023-11-08,28663,42,2023,12642259
IL,2023-11-15,28705,40,2023,12642259
IL,2023-11-22,28748,38,2023,12642259
IL,2023-11-29,28790,37,2023,12642259
IL,2023-12-06,28833,35,2023,12642259
IL,2023-12-13,28875,33,2023,12642259
IL,2023-12-20,28918,31,2023,12642259
IL,2023-12-27,28960,29,2023,12642259
IL,2024-01-03,29002,28,2024,12710158
IL,2024-01-10,29045,26,2024,12710158
IL,2024-01-17,29087,24,2024,12710158
IL,2024-01-24,29130,22,2024,12710158
IL,2024-01-31,29172,20,2024,12710158
IL,2024-02-07,29215,19,2024,12710158
IL,2024-02-14,29257,17,2024,12710158
IL,2024-02-21,29299,15,2024,12710158
IL,2024-02-28,29342,13,2024,12710158
IL,2024-03-06,29384,11,2024,12710158
IL,2024-03-13,29427,10,2024,12710158
IL,2024-03-20,29469,8,2024,12710158
IL,2024-03-27,29512,6,2024,12710158
IL,2024-04-03,29554,4,2024,12710158
IL,2024-04-10,29596,3,2024,12710158
IL,2024-04-17,29639,1,2024,12710158
IL,2024-04-24,29681,0,2024,12710158
IL,2024-05-01,29724,0,2024,12710158
IL,2024-05-08,29766,0,2024,12710158
IL,2024-05-15,29809,0,2024,12710158
IL,2024-05-22,29851,0,2024,12710158
IL,2024-05-29,29893,0,2024,12710158
IL,2024-06-05,29936,0,2024,12710158
IL,2024-06-12,29978,0,2024,12710158
IL,2024-06-19,30021,0,2024,12710158
IL,2024-06-26,30063,0,2024,12710158
IL,2024-07-03,30105,0,2024,12710158
IL,2024-07-10,30148,0,2024,12710158
IL,2024-07-17,30190,0,2024,12710158
IL,2024-07-24,30233,0,2024,12710158
IL,2024-07-31,30275,0,2024,12710158
IL,2024-08-07,30318,0,2024,12710158
IL,2024-08-14,30360,0,2024,12710158
IL,2024-08-21,30402,0,2024,12710158
IL,2024-08-28,30445,0,2024,12710158
IL,2024-09-04,30487,0,2024,12710158
IL,2024-09-11,30530,0,2024,12710158
IL,2024-09-18,30572,0,2024,12710158
IL,2024-09-25,30615,0,2024,12710158
IL,2024-10-02,30657,0,2024,12710158
IL,2024-10-09,30699,0,2024,12710158
IL,2024-10-16,30742,0,2024,12710158
IL,2024-10-23,30784,0,2024,12710158
IL,2024-10-30,30827,0,2024,12710158
IL,2024-11-06,30869,0,2024,12710158
IL,2024-11-13,30912,0,2024,12710158
IL,2024-11-20,30954,0,2024,12710158
IL,2024-11-27,30996,0,2024,12710158
IL,2024-12-04,31039,0,2024,12710158
IL,2024-12-11,31081,0,2024,12710158
IL,2024-12-18,31124,0,2024,12710158
IL,2024-12-25,31166,0,2024,12710158
IN,2023-05-17,12188,90,2023,6880131
IN,2023-05-24,12190,89,2023,6880131
IN,2023-05-31,12192,88,2023,6880131
IN,2023-06-07,12194,88,2023,6880131
IN,2023-06-14,12196,87,2023,6880131
IN,2023-06-21,12198,86,2023,6880131
IN,2023-06-28,12200,85,2023,6880131
IN,2023-07-05,12203,85,2023,6880131
IN,2023-07-12,12205,84,2023,6880131
IN,2023-07-19,12207,83,2023,6880131
IN,2023-07-26,12209,83,2023,6880131
IN,2023-08-02,12211,82,2023,6880131
IN,2023-08-09,12213,81,2023,6880131
IN,2023-08-16,12215,80,2023,6880131
IN,2023-08-23,12218,80,2023,6880131
IN,2023-08-30,12220,79,2023,6880131
IN,2023-09-06,12222,78,2023,6880131
IN,2023-09-13,12224,77,2023,6880131
IN,2023-09-20,12226,77,2023,6880131
IN,2023-09-27,12228,76,2023,6880131
IN,2023-10-04,12230,75,2023,6880131
IN,2023-10-11,12233,75,2023,6880131
IN,2023-10-18,12235,74,2023,6880131
IN,2023-10-25,12237,73,2023,6880131
IN,2023-11-01,12239,72,2023,6880131
IN,2023-11-08,12241,72,2023,6880131
IN,2023-11-15,12243,71,2023,6880131
IN,2023-11-22,12245,70,2023,6880131
IN,2023-11-29,12247,70,2023,6880131
IN,2023-12-06,12250,69,2023,6880131
IN,2023-12-13,12252,68,2023,6880131
IN,2023-12-20,12254,67,2023,6880131
IN,2023-12-27,12256,67,2023,6880131
IN,2024-01-03,12258,66,2024,6924275
IN,2024-01-10,12260,65,2024,6924275
IN,2024-01-17,12262,64,2024,6924275
IN,2024-01-24,12265,64,2024,6924275
IN,2024-01-31,12267,63,2024,6924275
IN,2024-02-07,12269,62,2024,6924275
IN,2024-02-14,12271,62,2024,6924275
IN,2024-02-21,12273,61,2024,6924275
IN,2024-02-28,12275,60,2024,6924275
IN,2024-03-06,12277,59,2024,6924275
IN,2024-03-13,12279,59,2024,6924275
IN,2024-03-20,12282,58,2024,6924275
IN,2024-03-27,12284,57,2024,6924275
IN,2024-04-03,12286,56,2024,6924275
IN,2024-04-10,12288,56,2024,6924275
IN,2024-04-17,12290,55,2024,6924275
IN,2024-04-24,12292,54,2024,6924275
IN,2024-05-01,12294,54,2024,6924275
IN,2024-05-08,12297,53,2024,6924275
IN,2024-05-15,12299,52,2024,6924275
IN,2024-05-22,12301,51,2024,6924275
IN,2024-05-29,12303,51,2024,6924275
IN,2024-06-05,12305,50,2024,6924275
IN,2024-06-12,12307,49,2024,6924275
IN,2024-06-19,12309,48,2024,6924275
IN,2024-06-26,12312,48,2024,6924275
IN,2024-07-03,12314,47,2024,6924275
IN,2024-07-10,12316,46,2024,6924275
IN,2024-07-17,12318,46,2024,6924275
IN,2024-07-24,12320,45,2024,6924275
IN,2024-07-31,12322,44,2024,6924275
IN,2024-08-07,12324,43,2024,6924275
IN,2024-08-14,12326,43,2024,6924275
IN,2024-08-21,12329,42,2024,6924275
IN,2024-08-28,12331,41,2024,6924275
IN,2024-09-04,12333,41,2024,6924275
IN,2024-09-11,12335,40,2024,6924275
IN,2024-09-18,12337,39,2024,6924275
IN,2024-09-25,12339,38,2024,6924275
IN,2024-10-02,12341,38,2024,6924275
IN,2024-10-09,12344,37,2024,6924275
IN,2024-10-16,12346,36,2024,6924275
IN,2024-10-23,12348,35,2024,6924275
IN,2024-10-30,12350,35,2024,6924275
IN,2024-11-06,12352,34,2024,6924275
IN,2024-11-13,12354,33,2024,6924275
IN,2024-11-20,12356,33,2024,6924275
IN,2024-11-27,12358,32,2024,6924275
IN,2024-12-04,12361,31,2024,6924275
IN,2024-12-11,12363,30,2024,6924275
IN,2024-12-18,12365,30,2024,6924275
IN,2024-12-25,12367,29,2024,6924275
KS,2023-05-17,5832,39,2023,2951500
KS,2023-05-24,5836,39,2023,2951500
KS,2023-05-31,5840,38,2023,2951500
KS,2023-06-07,5844,38,2023,2951500
KS,2023-06-14,5848,38,2023,2951500
KS,2023-06-21,5852,38,2023,2951500
KS,2023-06-28,5856,37,2023,2951500
KS,2023-07-05,5860,37,2023,2951500
KS,2023-07-12,5864,37,2023,2951500
KS,2023-07-19,5868,37,2023,2951500
KS,2023-07-26,5872,37,2023,2951500
KS,2023-08-02,5876,36,2023,2951500
KS,2023-08-09,5880,36,2023,2951500
KS,2023-08-16,5884,36,2023,2951500
KS,2023-08-23,5888,36,2023,2951500
KS,2023-08-30,5892,36,2023,2951500
KS,2023-09-06,5896,35,2023,2951500
KS,2023-09-13,5900,35,2023,2951500
KS,2023-09-20,5904,35,2023,2951500
KS,2023-09-27,5908,35,2023,2951500
KS,2023-10-04,5912,35,2023,2951500
KS,2023-10-11,5916,34,2023,2951500
KS,2023-10-18,5920,34,2023,2951500
KS,2023-10-25,5924,34,2023,2951500
KS,2023-11-01,5928,34,2023,2951500
KS,2023-11-08,5932,34,2023,2951500
KS,2023-11-15,5936,33,2023,2951500
KS,2023-11-22,5940,33,2023,2951500
KS,2023-11-29,5944,33,2023,2951500
KS,2023-12-06,5948,33,2023,2951500
KS,2023-12-13,5952,33,2023,2951500
KS,2023-12-20,5956,32,2023,2951500
KS,2023-12-27,5960,32,2023,2951500
KS,2024-01-03,5964,32,2024,2970606
KS,2024-01-10,5968,32,2024,2970606
KS,2024-01-17,5972,32,2024,2970606
KS,2024-01-24,5976,31,2024,2970606
KS,2024-01-31,5980,31,2024,2970606
KS,2024-02-07,5984,31,2024,2970606
KS,2024-02-14,5988,31,2024,2970606
KS,2024-02-21,5992,31,2024,2970606
KS,2024-02-28,5996,30,2024,2970606
KS,2024-03-06,5999,30,2024,2970606
KS,2024-03-13,6003,30,2024,2970606
KS,2024-03-20,6007,30,2024,2970606
KS,2024-03-27,6011,29,2024,2970606
KS,2024-04-03,6015,29,2024,2970606
KS,2024-04-10,6019,29,2024,2970606
KS,2024-04-17,6023,29,2024,2970606
KS,2024-04-24,6027,29,2024,2970606
KS,2024-05-01,6031,28,2024,2970606
KS,2024-05-08,6035,28,2024,2970606
KS,2024-05-15,6039,28,2024,2970606
KS,2024-05-22,6043,28,2024,2970606
KS,2024-05-29,6047,28,2024,2970606
KS,2024-06-05,6051,27,2024,2970606
KS,2024-06-12,6055,27,2024,2970606
KS,2024-06-19,6059,27,2024,2970606
KS,2024-06-26,6063,27,2024,2970606
KS,2024-07-03,6067,27,2024,2970606
KS,2024-07-10,6071,26,2024,2970606
KS,2024-07-17,6075,26,2024,2970606
KS,2024-07-24,6079,26,2024,2970606
KS,2024-07-31,6083,26,2024,2970606
